smiles,output,n_atom
OC(C#N)C1CN2CC12,-2.649795,17
OC12CC1(O)C1OCC21,-2.634379,17
C1C2N1C1CC22OCC12,-2.753192,18
COC(=O)CC1CN1,-2.545209,17
OCC12CCC(O1)C=C2,-2.981391,19
CN1C2C(=O)CC12C,-2.601921,17
CC1OC(=N)C(C)=C1C,-3.117998,20
O=CC12COC1C2C#C,-2.5002750000000002,15
CC12CC3C(CC1=O)N23,-2.870856,18
CC1=CC2(C)CC1CO2,-3.275604,21
NC(=O)C1OC1CC=O,-2.523118,16
CC(CC1NC1C)C#N,-3.171701,21
NC(=O)C(O)C1CC1O,-2.724814,18
OCC1(O)CC1C1CC1,-3.13989,21
CC1CC2(C)CCCC12,-3.7555870000000002,25
COC1=CC(=O)N=CN1,-2.440033,15
OC1CCC2(CO2)C1,-2.724885,18
CN1CC2(CC2O)C1=O,-2.783106,18
CC(C#C)C1CN=CO1,-2.857725,18
CC1CC(O1)C1CN1,-2.7874749999999997,19
CC12OC3C1NC23CO,-2.68519,18
CCC1C2CC1(O2)C#N,-2.820042,18
CNC(CO)(C#C)C#N,-2.649807,17
CC1(CO1)C1CC1CO,-3.128141,21
ON=C1C(O)C=CC1O,-2.4653169999999998,16
CC(C1CC1)C(N)=O,-2.856672,19
C1C2C3OC4CC(C34)N12,-2.813757,18
OC12C3CC4C(OC14)C23,-2.749222,17
CCC12CC3OC3C1N2,-3.044305,20
CC1CNC2=C1N=NN2,-2.5893610000000002,17
C1OCC2=C1NN=C2,-2.248625,14
CC1C2CC1(C)C(=O)C2,-3.280828,21
O=CC1=CC2OC1C2=O,-2.269217,13
CC1OC2CC1C2(C)C,-3.440697,23
CC12CC1C(C2)OC=N,-3.040214,20
CC1C(C)C11CC2OC12,-3.201274,21
CCOC(C#N)C1CC1,-3.062307,20
CC1CC(O)C(=O)C=C1,-3.01772,19
OC12C=CC3CC1C2O3,-2.77656,17
CC12CN1C(C)(C2)C=O,-3.047741,20
[O-]C1=CC=NC=CC1=[NH2+],-2.529316,15
CC1CC2OC2C=C1,-2.810258,18
CC1=CC=NC=C1F,-2.354196,14
CC1(C)NC(=N)C(=O)C1,-2.934554,19
OC12C3C4C1C(N34)C2=O,-2.311919,14
CC1=CNC2=C1C=CN2,-2.818656,17
ON=C1C2C3C(O)C1N23,-2.302422,15
CC(=O)C1C2COC12,-2.496549,16
O=CNC12CC1C1CC21,-2.820514,18
CC(C)N(C=O)C1CC1,-3.271752,22
CCC12CN1CC2C=O,-3.037932,20
CC(CO)C1NC1C#N,-2.872474,19
CC1C2CC2OC1C#N,-2.876226,18
CN1C=NC2=C1N=NN2,-2.21662,14
CC1=C(C)C2OC1C=C2,-3.046917,19
CC1(CC1C#C)C=O,-2.587092,16
CN1C=C(NC1=O)C#C,-2.514427,15
CCN=C1OCC1(C)C,-3.2722350000000002,22
C1CC1NC1=NOC=N1,-2.481791,16
C#CC12CCC3CN1C23,-2.892548,18
CC1=CC=C(F)C(F)=N1,-2.379706,14
C#CCC(C#C)C1CO1,-2.764776,17
CN(C)C1=NNC=N1,-2.374987,16
N#CC(C#N)C1CCC1,-2.790777,17
NC1(CCN2CC12)C#N,-2.784001,18
O=C1NC=C(O1)C#C,-1.9663309999999998,11
NC(=O)NCC(F)(F)F,-2.100879,14
NC1=CC=C(N)C(=O)O1,-2.4656029999999998,15
C1OC2COC1C1NC21,-2.758512,18
OC1C2CC(CC#C)C12,-2.991116,19
CC1CN2N=NC=C2O1,-2.49316,16
CCC(C)(C)CC(C)O,-3.867223,27
NC1C2N=CNC=NC12,-2.5872640000000002,17
CC#CC12CC(C1)OC2,-3.014163,19
CC(CCO)OC=N,-2.742266,19
C1C2C=CC3COC12C3,-3.032168,19
CC(=O)CCCCO,-2.950129,20
CCC1=NC=C(N)O1,-2.482316,16
OC1COCC1NC=O,-2.7293279999999998,18
COCCC1CCCC1,-3.656969,25
CC1OC(CC#N)C1=O,-2.603094,16
CC1NC1(CCO)C#C,-3.016198,20
CCCN1N=CN=C1O,-2.738361,18
CC1(CC1C=O)C(N)=O,-2.8259119999999998,18
CN1C2C3OCC1C23C,-3.021805,20
O=CC1C2COC1CO2,-2.693251,17
O=C1CC2=C(N1)ON=C2,-2.223517,13
OC12C3C1N1C3C21C#C,-2.313948,14
O=CC1C2NC2CC1=O,-2.602557,16
OC1CC2CC1(O2)C#N,-2.587888,16
CN1CCC(C#C)C1=O,-2.883636,18
CN=C1ON=NC(C)=N1,-2.26334,15
OC1CC2(CC2C=O)C1,-2.956261,19
CC12CN1C1(CC21)C#C,-2.844189,18
NC1=NON=C1C#C,-1.788219,11
N#CC12CC3COC1C23,-2.663313,16
CCCOC1CCC=C1,-3.458278,23
N#CC1C2OC1C2C#N,-2.247447,13
OC1CC2COC(C1)O2,-2.9095079999999998,19
O=CC1=NCCOCO1,-2.504832,16
CC1=C(C)C(OC1)C#N,-2.899497,18
CC12CN1C(C)(C)C2O,-3.245101,22
CCCC1COC1C#N,-3.066656,20
O=COCCOC1CC1,-2.872519,19
C1C2CC=CC3CC2C13,-3.326777,21
CN1C=CC=C(C)C1=O,-2.945186,18
CC1C2C3OC1CC23C,-3.270108,21
CC1CC=CCC1CO,-3.476973,23
ON=C1CN2CC2C1O,-2.542418,17
COC1CC(=O)C(=N)O1,-2.524776,16
C#CC1CC2=NC=CN12,-2.5356300000000003,15
CC(N)(CCO)C#N,-2.661888,18
CC1C(CC11CC1)C#C,-3.287779,21
O=C1CC2N3CC2(C3)N1,-2.629918,17
CC(O)C(O)C1CO1,-2.624762,18
CC1(O)C2OC2CC1=O,-2.7058429999999998,17
OC1C(=O)C2NC12C=O,-2.279826,14
CCC1OC1CCC#C,-3.206622,21
CC12CN3C4C1C4C23C,-3.0822789999999998,20
N#CCC12CC(O1)C=C2,-2.64966,16
CC1C=C(C)CC1=NO,-3.059199,20
CCCC(C)(O)C1CO1,-3.358993,23
OC1C2C3NC1C23C#N,-2.444146,15
CC1C2NC(=O)C2N1C,-2.873348,19
COC=NCCOC=N,-2.779782,19
OCC12CC1OCC2=O,-2.687399,17
CCC(O)C1=CNN=N1,-2.706585,18
N=C1OCC=CCC1=O,-2.594982,16
CC1C2CC1(C2)N1CC1,-3.278695,22
C1C2C3CN=COC2C13,-2.828578,18
OC12COC11CCC1C2,-2.925284,19
NC1=CC(=CO1)N(=O)=O,-2.060407,13
CC1(C)OCCC=C1,-3.030546,20
N#CC1CC2C3CC1N23,-2.767565,17
OC1(CNC1C#C)C#N,-2.437558,15
O=CC1(CN2CC12)C#N,-2.459965,15
N#CC1CCC11CO1,-2.41594,15
CC(=O)N1CC1C1CO1,-2.757127,18
C1CC2CCCC(C1)C2,-3.78395,25
OCC1(O)C(O)C1C#N,-2.503116,16
CCC(C)(C=O)C(C)=O,-3.203322,21
C1CC23OC(OC12)C=C3,-2.746081,17
O=C1C2OC3C=CC2C13,-2.562309,15
CCC1N2CC2C1(C)O,-3.232276,22
CCC1CC=CC2NC12,-3.35218,22
C1C2CC11CC3OC3C21,-2.980331,19
COC1=NC(N)=C(C)N1,-2.737627,18
COC1CCOC1=N,-2.551857,17
COCC1CC2(CC2)O1,-3.116247,21
CC1=CNC=C1C1CC1,-3.181564,20
CC1OC2(C)CC12C=O,-2.954274,19
CCC1NC(=O)CC1O,-3.039939,20
COC=NC12CC1OC2,-2.718793,18
CCN1CC1(C)C#CC,-3.300092,22
O1C=CN=C2C=NC=C12,-2.295767,13
C1OC1C1=CN=NN=N1,-2.03183,13
CC(CC#N)C(C)C#C,-3.154512,20
CC1=CN2CC=CC2=C1,-3.004797,18
NC(=O)NC(=N)C1CN1,-2.5337769999999997,17
COCCC#CC(C)O,-3.126982,21
CCOC(CC)C(C)C,-3.8549439999999997,27
C1NC11CC2(CO2)C=C1,-2.8365,18
CNC1(C=O)C2CC1O2,-2.7098240000000002,18
CCN=C1NN=NN1C,-2.5791,18
CNC1=NNC(CO)=C1,-2.711076,18
C1C2C1C1CC3C(C1)C23,-3.3507,21
OC12C3N=C4OC1C4C23,-2.257988,14
O=C1CC2OC2CO1,-2.26098,14
ON=C1CC2C3OC2C13,-2.494682,16
CC1=CN2CC(O)C2=N1,-2.690163,17
COC1CC2NC2(C)C1,-3.250607,22
NCC1(CC2CN12)C#N,-2.751501,18
CCCC1CO1,-2.3112909999999998,16
CC12CC1C(=O)C=CN2,-2.899922,18
CC1(COC1=N)C1CC1,-3.06098,20
CC(CO)OC1CC1,-2.900977,20
CC(=NO)C1(O)CC1O,-2.646617,18
CCC1OC2C3CC3C12,-3.196037,21
C#CC12CN3C4C3C1C24,-2.670642,16
O=C1OC2OCC3C2C13,-2.528571,15
CC(O)CCC1(C)CO1,-3.358854,23
CCCN(CC#N)C=O,-2.9223850000000002,19
CC1C2N=C(C)OC12C,-3.088168,20
OC12CC1(O)C1(CN1)C2,-2.724936,18
N=COC12C3C4C3C1C24,-2.5486269999999998,16
O=C1C2NC3CN1C23,-2.188856,14
NC1=C(N=NO1)C1CO1,-2.173699,14
CC1OC(C=C1)C(N)=O,-2.833052,18
CC1=CCC(O)C2CC12,-3.267236,21
CC12CC1C(C=O)C=C2,-3.068653,19
NC1=C(N)C(O)=NC=N1,-2.398549,15
CC1OC2CC(C)(C2)O1,-3.167731,21
C(C1CO1)C1=CNN=C1,-2.680774,17
CC(C)C1=C(N)N=CO1,-2.925173,19
CC1(CO1)C1CC2CC12,-3.208345,21
CC12C3C4C(CC14O)N23,-2.798924,18
CCC(CO)(NC)C#N,-3.095033,21
O=C1C2CN2CC1C#N,-2.500003,15
CC1CCCC(O1)C#N,-3.107472,20
CC(C#C)N(C)C(N)=O,-2.88992,19
COC1CC2OC1C2C,-3.14176,21
C1C2OC3C2C=CCC13,-3.060706,19
CN1N=C(N=C1N)C#C,-2.3989219999999998,15
OC1CCC2CC(C1)O2,-3.174114,21
CC12CC1(C)C1(C)OC21,-3.21901,21
N#CC1=CC=NO1,-1.60653,9
OC(C=O)C1(CC1)C=O,-2.697666,17
NC(=O)N(CC#N)C=N,-2.372943,15
CC1=CC(O)C2NC2C1,-3.072903,20
CC1(CC1CO)C#N,-2.635582,17
CC1(CO1)C1(CO)CO1,-2.84455,19
CC(C)C1(N)COC1=O,-3.013881,20
OC12CCC1(OC2)C=O,-2.665067,17
CC1CC(=NO)C1C,-2.784415,19
CC1(CC1C#N)OC=N,-2.68967,17
COC1=NC2CC3C2N13,-2.64791,17
CC1=NN2CCC2=C1,-2.517919,16
CC(O)C1C(C)CC1=O,-3.185027,21
C1C=CC2N=COC12,-2.462088,15
CC#CC1CN1C(N)=O,-2.668856,17
OC1C2(O)CNC12C#C,-2.504399,16
CC12CC(CCC=C1)O2,-3.257516,21
OCC1CC(=O)C1,-2.293543,15
NC(=O)N(CC#C)C=O,-2.431039,15
COCC12CN1CC=C2,-3.035426,20
CC1CCC(O)C1=O,-2.769056,18
CCN(C)C(=O)C#N,-2.479184,16
CC1(CNC(=O)N1)C#C,-2.710135,17
O=CCC1CC1C1CC1,-3.232503,21
CC1CC11C2CC1C=C2,-3.296329,21
OCC1C2CC3(CC3)N12,-3.0037,20
C1CC1C12NC1C1NC21,-2.845495,19
NC(C#C)C1=COC=N1,-2.474832,15
C1C2CCC3CC3CC12,-3.526971,23
N#CC12CC=CC1CO2,-2.683891,16
C1CN1C1=CN=CC=C1,-2.789456,17
CC#CC1OC2C(O)C12,-2.692301,17
C1C2NC22C=CC3C2N13,-2.6925470000000002,17
CC1OCCC(CO)O1,-3.099419,21
CC1(O)C2OC(C=O)C12,-2.6421669999999997,17
CC(C)(NC(N)=O)C=O,-2.857775,19
C1C2C3N1C2C31COC1,-2.745103,18
CN1CCC(=N)NC1=O,-2.76567,18
CC(=O)C1CN1C(N)=O,-2.632567,17
C1CC2N=COCOC12,-2.773448,18
CNC1=CN=C(F)N=C1,-2.412401,15
CC(C)(O)C1(C)CC1,-3.212527,22
CC1=C(CO)NC(N)=C1,-2.922987,19
OCCCC#CC1CN1,-3.008871,20
OC1COC1C1CCC1,-3.134127,21
NC1=CN=C(O)C(F)=C1,-2.329345,14
C1OC2CCC3OCC123,-2.947152,19
CC(=N)OC(CO)C#N,-2.61796,17
N#CC1CCC2CN12,-2.533488,16
CC1(O)C(O)CC1C#C,-2.940562,19
CC1CC=CC1C,-2.877757,19
CN=CNC1=NCCO1,-2.719023,18
OCC(O)C(CO)C#N,-2.718656,18
COC1COCC11CO1,-2.845386,19
CC(=O)C12CC(C1)C2,-2.789251,18
N=C1NCC2OC12C#N,-2.306893,14
O=C1CC2C(C3CC3)C12,-3.028841,19
CC1OCC2CC12,-2.571104,17
C1OC11CC2COC12,-2.465021,16
CCOC1(CC=O)CC1,-3.155577,21
OCC12CC1CC1NC21,-3.043997,20
CCC1NCCOC1=O,-3.017345,20
CC12NC1C=C1CCC21,-3.118566,20
OC1COC11CC1,-2.245787,15
CNC1(COC1)C(C)=O,-2.963683,20
CC1CNC2COC2=N1,-2.868657,19
CN(C)C(=O)CC(C)=O,-3.028134,20
OCC1=NC(CN1)C#C,-2.665726,17
CN=C1OCC1O,-2.088081,14
CC1=C(ON=C1)N(=O)=O,-2.021445,13
CCOC,-1.63821,12
CC1CCC(C)=C1,-2.882926,19
CCCOC1COC1=N,-2.968763,20
C1C2CC3CC12N=CO3,-2.859751,18
O=CN1CCC=CC1=O,-2.644068,16
OC1C2CC1C=CCO2,-2.951422,19
O=C1C2C3CN2C3C1=O,-2.340256,14
CC(C)CC1CCC=C1,-3.761097,25
CCC(=O)C(OC)C#C,-2.936374,19
CC(=O)NCCOC=N,-2.836386,19
CC12CC(C1)(CO2)C=O,-2.970479,19
O=C(C#N)N1CC=CC1,-2.53062,15
CC1C2C3CC3C1C2=O,-3.031492,19
C1CC23OC2CN=C3O1,-2.578432,16
CC12CC1OC(O2)C#C,-2.713669,17
COC1CC1(C)C,-2.748682,19
CC1(CO1)C12CC(C1)O2,-2.887585,19
CCCC1=NC=NN=N1,-2.583264,17
OCC(O)CC#N,-2.121118,14
CC(C)CC1CCO1,-3.198942,22
CC1COCC2CC2C1,-3.4485900000000003,23
CC#CC(=NO)C#C,-2.12782,13
C1CN1C1=NC=NN1,-2.1546440000000002,14
NC1=NC=NC=C1,-1.966072,12
C#CCC12CCC1CC2,-3.28588,21
CN=CNC(N)=O,-2.063949,14
CN=C1NN=NNC1=N,-2.172054,15
OC1=CNC(=O)C(=N)N1,-2.27354,14
CNC1=NOC(=O)N=C1,-2.202702,14
CC(O)(CCC#N)C#N,-2.728926,17
CC12CC3OC1(C#N)C23,-2.625873,16
O=C1CC2COC(C2)O1,-2.745852,17
CC1OC2(CC2O)C=C1,-2.9577809999999998,19
CC1(CCNC1=O)C#N,-2.758282,17
O=CNC1C2CC1C2=O,-2.571884,16
CC1=CC2OC2C1(C)O,-2.971171,19
OC12CC1(OC2=O)C#C,-2.242138,13
COC(CC#N)CC#N,-2.711983,17
CCOCCC1CC1,-3.188176,22
C1CC2OCCOC2O1,-2.879495,19
OCCC1=CNC(=O)N1,-2.661762,17
N#CC12CC3CCN1C23,-2.759786,17
CC12C=CC(C=C1)C2O,-3.0662,19
CC1(OC(=O)C=C1)C#C,-2.5886329999999997,15
CC12CN1C=CC(=O)C2,-2.880372,18
CC1N=CNC1C#N,-2.376868,15
OCC(=O)OCCC#N,-2.543001,16
CCNC(=N)C(=O)CO,-2.821466,19
CC1=C(NN=C1O)C=O,-2.445773,15
CNC(=O)C1(O)CCC1,-3.011533,20
CN1CCOC(CO)C1,-3.176856,22
CCN1CC1(C=O)C#N,-2.676081,17
CCCC1(O)CC(O)C1,-3.367869,23
CCC1=C(OC)N=NN1,-2.692673,18
CN1CC11C2NC1C2O,-2.773677,19
CNC(=O)C(C)CC#C,-3.074961,20
CCOC(=N)CN1CC1,-3.058018,21
CNC1=C(N=CN1)C#N,-2.448756,15
CCC(C)(C=O)N1CC1,-3.244574,22
COCC1C2OC2C1O,-2.828899,19
CC1=NC=C(N1)C#C,-2.3485300000000002,14
CC(C#C)C(C)=NO,-2.565888,17
CC1C2CC(O)CC12O,-3.171989,21
C1CC23OC(CC=C2)C13,-2.958997,19
CC1=NC(=N)OC=C1,-2.274268,14
CC1C2CC1C(CO)O2,-3.151538,21
CC(C#N)N(C=O)C=O,-2.44619,15
CNC1=C(ON=N1)C#C,-2.234206,14
CC1=C(N)C(CO)=CN1,-2.917148,19
O=CC1(CNC1)C#N,-2.240519,14
O=COCC1CC(=O)O1,-2.444366,15
OC1CCN2C=NC=C12,-2.733796,17
CC1C2C(C1C#N)N2C,-2.941308,19
C1CC1C1CCOC=N1,-3.069409,20
CC(C)C(CO)CC#N,-3.296807,22
OC1=NNC=C1,-1.5882260000000001,10
CC1(CCC11CN1)C#N,-2.957742,19
O=CCN1N=COC1=O,-2.155638,13
CC1CC(O)C1CC#N,-3.084698,20
CC1(CO)OC11CCC1,-3.1472189999999998,21
C1CC(C1)C1C2COC12,-3.1919,21
COC1=C(C)N=NO1,-2.129722,14
CC1(O)CC(=O)C1C#N,-2.617194,16
CC1=CN=C(N)N=C1,-2.414445,15
CC#CC1(O)CCOC1,-2.949651,19
CC1(CO1)C1=CN=CN1,-2.7093119999999997,17
CCNC(=O)N(C)C,-2.870985,20
OC1=CN=CC(O)=C1O,-2.359766,14
ON=C1COC1C#C,-2.036494,13
OC12CC3OCCC1C23,-2.9436679999999997,19
CN=CNC1=CNN=C1,-2.60877,17
COCCCCCO,-3.111334,22
C1C2CC3CCC3CC12,-3.528324,23
COCCCCOC,-3.097197,22
OC1(C#C)C2OC2C1=O,-2.215672,13
N=COC1CCC2NC12,-2.871184,19
COC1COCC1CO,-3.069985,21
COCC#CC(O)C#C,-2.676339,17
NC(=O)C12CN1CC2=O,-2.408112,15
CC1=C(O)NC(C=O)=C1,-2.647315,16
OCC#CC12CC1CO2,-2.6871739999999997,17
CC1OC(=O)N(C)C1C,-3.045595,20
CCC#CCC(C)C,-3.283329,22
CC1NC(=O)C1(C)CO,-3.017079,20
CC(O)(C#N)C1(O)CC1,-2.7918060000000002,18
O=C1CNC1C1CCC1,-3.048338,20
CC1CC(O)(CO1)C#N,-2.813202,18
CC1C2CC(CO)C12,-2.979717,20
CCC1OCC2CC2O1,-3.159519,21
CC1CC1C1=CC=CN1,-3.182616,20
CC1C(=N)OC2CC12O,-2.793458,18
C1C2N1CC21CC=CC1,-3.122075,20
CC1(CC1)C(O)CC=O,-3.169454,21
CC1CC2CC1(C)C2,-3.307413,22
CN=C1CC=CCO1,-2.635909,17
CC12CC1CC(C)(O)C2,-3.4736000000000002,23
C#CC12CN1CC1NC21,-2.691053,17
CC1COC1C(O)C#C,-2.914265,19
CC1CC11CC=CCO1,-3.24859,21
CCOC1CC1C(C)O,-3.3435639999999998,23
C#CC1NC1(C#N)C#N,-2.144506,12
CC1COCC1C#N,-2.655457,17
CC(O)C1C2C3CN1C23,-2.994257,20
C1OC23CCN=C2OC13,-2.536652,16
CC1(CC#CC#N)CC1,-2.93603,18
CC1CC(=CCO1)C#N,-2.904652,18
COC1=C(N=CO1)C#N,-2.231008,13
CC1CNC(=O)NC=C1,-2.940594,19
OC1C=CC2C=CCC12,-3.085164,19
O=C1OCC2C3OC3C12,-2.4842940000000002,15
CCC12OC1CN=C2N,-2.892198,19
C1CC2COCC2C1,-3.035482,20
C#CC12CC(CC=C1)O2,-2.813188,17
CC1C2CC2(CO)C1=O,-2.965141,19
CC1C2CC11CC(O)C21,-3.139743,21
O=C1C2CC2C2NC12,-2.413417,15
NC1(CO)C(O)C1C#N,-2.60103,17
OC1=NC(=N)OC=N1,-1.8203019999999999,11
COC1CC11CC2NC12,-2.987862,20
CN1C=CN(C=O)C1=O,-2.4785209999999998,15
COC12CC1NCC2=O,-2.768422,18
OCCC1C(O)C1O,-2.6185840000000002,18
CC1CC=CC1(C)O,-3.038674,20
C1C2OC11CCN3C2C13,-2.714629,18
C1CC11CC2CCC2O1,-3.237224,21
CN(CC(C)=NO)C=O,-2.781044,19
CC12OC(CC1=O)C2O,-2.694849,17
CC1(C)C2CN=COC12,-3.0716229999999998,20
N1C=NC2=NOC=C12,-1.850422,11
OCCC#CCC1CN1,-3.009964,20
CC12CC1C1CC2(C)C1,-3.52042,23
C1C2COCC3CC2C13,-3.22444,21
OCC(CC#N)OC=N,-2.616162,17
CC1C2(C)OCOC12C,-3.161148,21
NC(=O)OC1CC1C#C,-2.581537,16
CC1CN2N=C(N)N=C12,-2.595754,17
O=CCC#CCOC=O,-2.476611,15
OCC1(O)CNC(=O)C1,-2.754895,18
CC1CC11CC2OC12C,-3.210009,21
NC1=NC=C(F)C(=N)O1,-2.118464,13
CCC(C)(O)C(=O)C#C,-2.95826,19
CC12CC(C3OC13)C2O,-2.936718,19
CC12C3C4C3C1(O)CC24,-2.998007,19
OCC12CC3C(N13)C2=O,-2.5497389999999998,16
CC1=CCCC2NC12,-2.909607,19
CC1CC2OC(=O)C=C12,-2.793376,17
C#CC1=CNC(=N1)C#N,-2.209201,12
OC1C=CC2=C1NC=N2,-2.521021,15
C1C2OC3C=CC2C13,-2.600798,16
C(N1CC1)C12CC1CC2,-3.285212,22
CC12COCCC1O2,-2.721132,18
CC1CC(O)CC1C,-3.237195,22
OC1=CC(O)=NC(=N)N1,-2.288078,14
CC1NC11CN2CC12,-2.655411,18
CC1(CO)CC(C1)=NO,-2.938176,20
O=CNC1=NC2CC1C2,-2.686705,17
CCC(CO)NC(N)=O,-3.04839,21
C1CN2C=CC=C2C=C1,-3.013451,18
COC(=O)C(C)(C)C#C,-2.97262,19
C1OC=NCC2NC12,-2.418496,16
OC1CNC(=O)NC1=N,-2.482919,16
CN1CC(C1)OCCO,-3.139042,22
N=C1OC2CC3C2OC13,-2.56054,16
CN(C)C1=C(N)C=NO1,-2.669851,18
C#CC12CC(C1)CCC2,-3.318539,21
CCCC12CC1CC2=O,-3.253834,21
O=C1CCN2CC2C1,-2.625524,17
CCC1CCC(=O)C=C1,-3.299761,21
CN1C2CC3(C)C2C13C,-3.297545,22
OCCC1(CC1)NC=O,-2.9942159999999998,20
CC1C2C3C2C1(O)C3=O,-2.753535,17
CN=CNC1=NNC=N1,-2.434344,16
OC1C2C3(O)CC3C12O,-2.603546,17
N=C1OCC2CC3C1N23,-2.661937,17
COC1=C(C)C(N)=CO1,-2.796204,18
CC1C2CC1(C)C2,-2.819908,19
N=C1OC2CC12CC#N,-2.476904,15
C#CC1C2CC2C2NC12,-2.893797,18
COC1C2C3OC3C12O,-2.5741579999999997,17
COC1=C(O)NN=C1,-2.156228,14
CC(CO)C1CC(C)O1,-3.360035,23
CC1C2C(CN12)OC=N,-2.828917,19
CC1(C)C2C3C2C2C3N12,-3.115594,20
C#CC1C2CCC3C2N13,-2.89264,18
CC1=CC(C=O)=C(O)N1,-2.655754,16
C1CC23C4CC2C(O4)C13,-2.978981,19
CCC1CC(=O)CCO1,-3.203802,21
CC1CC2OC3C1C23C,-3.234353,21
C1OC11CC2CC3C2C13,-3.01955,19
CC1=CCCC2CC12O,-3.263179,21
NC1=C(O)C(O)=NN1,-1.992643,13
CCC1=CNC(CO)=N1,-2.932258,19
CCNC(=O)C(C)O,-2.783457,19
CC1CC2CN2C1=O,-2.642399,17
C1CC23OCC2CCC13,-3.242505,21
CC1C2OC3CC1OC23,-2.979576,19
OC1CC2NC2CC1=O,-2.800004,18
CN1CC2(OCC12)C#N,-2.643145,17
CC1C(C=O)C2NC12C,-3.04536,20
NC1C2N3CC3C12C#N,-2.50396,16
CCC(O)C1OC1CC,-3.354516,23
CCC1=NOC(N)=N1,-2.280901,15
OC1C2CCC12OC=O,-2.67136,17
CCCC(O)C1NC1C,-3.450932,24
N#CC1OC11C2CC1N2,-2.402345,15
CC1NC11C2NC2C1C,-3.104978,21
O=CC1OC(=O)C2OC12,-2.220721,13
CC1C=C2CCC2C1O,-3.242629,21
OC12CC1C1CC(C2)O1,-2.948333,19
CC1OCOCC1(C)C,-3.386284,23
CC1CC(O)CC(=O)O1,-2.939472,19
OC1CCC(C1)C1CC1,-3.459484,23
CC1=CCC=CCCC1,-3.5524709999999997,23
NC1=CC(OC=O)=NO1,-2.12859,13
OC1CCCC1C=O,-2.756691,18
CNC(=O)C(C)OC=O,-2.755222,18
CNC1=CC(C)=CN1,-2.755743,18
N#CC12CC3C1N3C2,-2.283291,14
COC(C)(C)C#CCO,-3.121531,21
ON=C1CC2CN2C1=N,-2.445803,16
C1CC(O1)C1=COC=C1,-2.771053,17
CC1OC1C(C)(C)C=O,-3.166035,21
CC1CC2(C)C=CCC12,-3.553592,23
OCC12CN1CC21CN1,-2.8101570000000002,19
CC1(CCO1)C(F)(F)F,-2.414012,16
O=CC1(CN1)C1COC1,-2.743496,18
N#CCC1=CN=CN1,-2.203124,13
CCC1=CCOC(C)C1,-3.472102,23
COC1CC(=O)CC1=O,-2.718245,17
OC(C#C)C1C2CC1O2,-2.66092,17
CCC(C)CC(=O)C#N,-3.102318,20
CC1CC(OC=O)C1C,-3.186641,21
NC(CO)(C#N)C1CO1,-2.587564,17
OC1(CCC#N)COC1,-2.786486,18
CC(C)(O)COC=O,-2.6745929999999998,18
CC1C2CN(C)C12C=O,-3.030234,20
C1NC2=CC=NN2C=C1,-2.609179,16
OC1COC2OCC=C12,-2.681893,17
CC12C3C4C(COC14)N23,-2.822572,18
OC(COC=O)C#N,-2.087841,13
CC(C)N1N=NC=C1O,-2.704882,18
COC1(CCC1C)C#N,-3.069458,20
OCC(C#C)C(=O)C#N,-2.370371,14
CCN=C1OCC2OC12,-2.773605,18
O=C(CC1CN1)C#N,-2.235933,14
CC12CC3(O)C(C=C1)C23,-3.038094,19
OC12CC1C1C2OC1=O,-2.468041,15
CC1C=CCOC1=O,-2.5709210000000002,16
OC1=CN=CC(=O)O1,-1.905951,11
CC1(C)C2CC1(O)C2O,-3.127309,21
OC12C3OC1CC23C#C,-2.468584,15
CC12C3CC1C(=O)N23,-2.399843,15
OCC1C2CCC1C2O,-3.16025,21
CN=C(C)OC=O,-2.127805,14
CC1=CCCCCC1O,-3.474339,23
NC1=C(F)C=NOC1=O,-1.988354,12
CC1=CC(OC1)C#N,-2.450142,15
CNC(=O)OC(C)C,-2.793453,19
CC12CCOC1(C)CO2,-3.177169,21
CC1=CN=C(CC=O)O1,-2.636046,16
CC(=O)CCC(O)C#N,-2.823189,18
C1CC11COC2COC12,-2.939855,19
COC1CC2C1N2C=O,-2.739931,18
O=CN1C2C3CC=C1C23,-2.5689830000000002,16
CC1=C(NC=C1)N1CC1,-2.968817,19
CC12C3C4N1C4(C=O)C23,-2.56503,16
OC1=NN(CC#N)N=N1,-1.930739,12
C1CC1N1CC1C1CN1,-3.084972,21
COC1CCC=CC1,-3.020992,20
O=C1CC2C1N2C1CC1,-2.818076,18
OCC1=NN(C=O)C=C1,-2.432291,15
O=COC1C=CCC1=O,-2.530082,15
CC1C(C)C11C2CC1C2,-3.476249,23
CNC(=O)CC1CC1C,-3.28844,22
CC1(C)CC1C#C,-2.622641,17
CCN1N=CC(=N1)C#C,-2.564259,16
CC1CC2=C(NC=N2)O1,-2.713669,17
O=C1CC(CC#N)CO1,-2.65512,16
CCC(CC#C)NC=O,-3.069805,20
CCCNC(C)(C)C#N,-3.383717,23
CC1N2C(=O)C(O)C12C,-2.776276,18
OC1C(CC#C)C1C=O,-2.727812,17
O=C1CCN2CC1C2,-2.623803,17
CC1(CN=CO1)C1CN1,-2.879784,19
CC(C)C1=NC=CC=C1,-3.220359,20
CCC12OCC1C2C,-2.977417,20
NC(=O)C1CC2(CC2)O1,-2.788089,18
OC1C2C3CC(C1O)N23,-2.759613,18
CC(O)(C1CO1)C1CO1,-2.842661,19
CC12CC3C1C2CC3=O,-3.066129,19
