smiles,output
O=CC1=C2CCN2N=C1,-2.481351
CCC(C)C1=CN=CO1,-3.109698
CC(C#N)C12CC1CO2,-2.8498859999999997
CC(=O)C(O)CC1CO1,-2.88436
C#CC(C#C)C1CCC1,-3.062348
CC(C)(C)C1(CC1)C=O,-3.463445
COC1(CC2CC12)C#N,-2.845904
CC(C=O)C1COC1,-2.714576
CC1C2C=CC3NC3C12,-3.130833
CC1CC2COCC12C,-3.459838
CC1CC2(NCC12)C#N,-2.953998
CC(C)C12CC(C1)CO2,-3.449135
CC1OC11C(C)NC1=O,-2.788614
OC1CC2NC12C#N,-2.222199
CC1=C(CC2OC12)C=O,-2.7798100000000003
CCC1CC(C)C2CC12,-3.753751
CCC#CC(C)C,-2.840627
CC1CC11C=CCC1O,-3.259779
N=C1CCN1C(=O)C#N,-2.328731
CCCCC(C)CO,-3.419637
CC1OC(=N)C1NC=O,-2.630504
CC1CC11CCC2CC12,-3.53361
CC1C2C(C)OCC12O,-3.166738
C1OC2C3NC3C=C12,-2.359785
CC12CCOC1CCO2,-3.194754
CC1(O)C2NC1C2C=O,-2.728582
CC12COC1CC(=O)O2,-2.723153
CN1C=C(CO)C(O)=N1,-2.621051
COC(CCC#C)C#C,-2.977063
O=CCCC1CC1C#C,-3.019778
CC(=O)C#CC#CC#C,-2.386146
CCC(C)(OC)C1CO1,-3.33667
CN1C2C3NC3C12CO,-2.76847
COCC1C2OC1C=C2,-2.9072
N#CC1C2OC1C21OC1,-2.299616
C1CC1C1CCC=CC1,-3.5478870000000002
CN1C=C(C)C(O)C1=O,-2.82957
CC1(C)CC(C#N)C1=O,-2.904409
OC12C3OC11C=CC2C31,-2.449705
CNC1=CC(=O)COC1,-2.8065700000000002
C#CC1CC1C#C,-2.17968
CC(=O)N(C=N)C1CC1,-2.898245
COC1C2C=CC1N2C,-3.005135
OC12CC3C1CC2C3=O,-2.764311
CC1CC=CC=CC1,-3.117133
NC1=NCC(O1)C#N,-2.099304
CCCC(CC)CCO,-3.858158
OC1=CN2CCOC2=C1,-2.605986
OC1COCC2CC1C2,-3.162308
O=CCC1NC1CC#C,-2.8203
OCCOC1COC1=O,-2.60398
N#CC1C2CC2N2CC12,-2.7491529999999997
OCC12OC1CC2=NO,-2.414593
CCC1(C)CCNC1=O,-3.329735
CC1CCCC2OCC12,-3.458131
CC(C)(C#C)C1CCO1,-3.211869
CC1(C#N)C2CC1N2,-2.48244
CC1(O)C2OC(=O)C12,-2.242571
OCC(=O)C1C2COC12,-2.648587
OC1CC23CC2(CC3)C1,-3.235245
CC1=NC(O)=C(C)N1,-2.501985
CC#CCC(=O)C(N)=O,-2.611695
CC1(O)C(O)CNC1=O,-2.75883
OC12CC(C1)CC=C2,-2.821892
CC1=C(CC=O)OC=N1,-2.633477
O=C1CC23CC12NC=N3,-2.46732
CC(C)CN1N=NN=N1,-2.577267
CC1(O)CC2C3CC1N23,-3.052589
O=C1COC2CC(C2)N1,-2.79724
CC12CC3(COC13)OC2,-2.864141
CC1CCC2NC2C1O,-3.274728
OC1C2CC(C12)N1CC1,-3.001139
OC1CC2(CO2)CC1O,-2.883768
COC1(C)CN(C1)C=O,-2.980077
N=C1OC2CC3CC12N3,-2.6163629999999998
C1C=CC23CN=CN2C13,-2.770036
CCC(CCOC)C=O,-3.3676500000000003
CCC12OC(C1O)C2O,-2.832365
O=CCC1OCOC1=O,-2.441971
N=C1OCCC(C=O)=C1,-2.623364
CC1OC11CCC1C#N,-2.866231
OC12C3OC1COC23,-2.187317
OC1C2C=CC3C2C13O,-2.752854
CN=C1OC(N)=CN=C1,-2.514425
O=CC1C2C3CN=C1N23,-2.395539
OC(C#N)C1=CN=NO1,-1.9983209999999998
ON=C1CCCC11CO1,-2.741385
CC1(CO)OC2CNC12,-2.942589
CCC1(C)CCOC=N1,-3.294926
CCC12CC1C1CC2C1,-3.513434
OC1C2NC2(C#N)C1O,-2.378744
CN1N=NC2=NNN=C12,-1.986542
NC(=O)C1CCCCC1,-3.336736
CC1OC(CO)C=C1,-2.736532
O=CC12CC3OC(C1)C23,-2.733971
C1C2OCC3(CCC3)C12,-3.23034
CCC1(C)OC1C(C)=O,-3.176473
CC(O)(CC=O)C#C,-2.510072
CCC#CC(C)COC,-3.418357
C1CNC2=C(C1)N=CO2,-2.7274339999999997
CCC#CCC(C)C=O,-3.243504
CC1C(O)C1NCC#N,-2.867844
O=C1NCC(C=C1)C#C,-2.684983
CC1C2CCC3OC2C13,-3.237022
O=CC1COC(O1)C#N,-2.311074
CC1=C2CN3C4C(C14)C23,-2.853778
CC(C)N1CC(=O)C1,-2.821262
CC1(C)CC1(C)CC#C,-3.504825
NC1=C(NC=O)C=NO1,-2.229869
OC(C#C)C1CN2CC12,-2.785456
CCC1=CC(=O)OC=C1,-2.832586
CC(O)C1NC1(C)C#C,-3.021477
CNC1C(=O)CNC1=O,-2.644622
CC12CCC1(C)C1CC21,-3.515781
CCOC1C(C)C1C#N,-3.06814
C1C2OC2C2=C1C=CN2,-2.689364
CC12CC1C(C)(C)C2,-3.284776
C1CC1C1COC2CC12,-3.22556
CC(C)NC1=CC=NO1,-2.8795200000000003
CCCC(=O)C(C)OC,-3.377768
O=CCNC1=CNN=C1,-2.510108
CCC1(CO)OCC1C,-3.359537
OCC(O)CC(O)CO,-3.002853
OC1=C(OC=C1)N1CC1,-2.571435
CNC1=C(O)C(C)=CO1,-2.798813
CC1OC(=N)C2CC1O2,-2.787677
NC1=NC=C(F)C(=O)N1,-2.152794
CC1=C(OC=C1)C1CO1,-2.774899
OC1=CN=C2C=CCN12,-2.529845
C1C2CC11OC=NCC21,-2.83118
CC1CN=C2OCCC12,-3.098493
C1CC23CC(COC2)N13,-2.969372
CCC(C)C(=O)OC=N,-3.025564
CCCC12CC(C1)O2,-2.956367
CC12CC1(C)N=C(N)O2,-2.909197
CC1=CC2C3C4CC13N24,-2.848334
CCN=COC1CC1O,-2.946719
CC1OC(C)(C)C2CC12,-3.469451
CC1C2C3OC(=O)C2C13,-2.772563
COC1OCC(O)C1=O,-2.6061389999999998
ON=C1CC2(NC12)C=O,-2.3226839999999997
CC1CC23CC(C2O)N13,-2.939383
CCC1=CCNC(=O)N1,-2.948279
CC12CC1C1=NC=NN21,-2.547322
CC1C2CC1(CO)C2C,-3.4105119999999998
CC1(C)CC(O)CC1=O,-3.216352
CN1CC(CC#N)C1=O,-2.721388
N=C1ON=CN=CC1=N,-2.057805
CC1=NNC(CC=O)=N1,-2.5486750000000002
CN(C)C(C#C)C#N,-2.485103
CC(=O)C1=C(O)N=CN1,-2.474354
C1CCC2(C1)CC=CC2,-3.574305
CCCN1C=NC(O)=C1,-2.9278459999999997
CC1=NNC=C1,-1.8748879999999999
NCC(NC=O)C#N,-2.293523
CC1=CNC(O)=CC1=O,-2.6567819999999998
COCC1C2NC(=O)C12,-2.7601269999999998
CC#CC12NC1CC2=O,-2.618419
OC1C2C3C4N3C1C24O,-2.506184
CC1C(C#C)C1(O)C#N,-2.643382
OC1=CC(=N)N=CC=C1,-2.504402
CC12OCC1(C#C)C2O,-2.699026
O=C1CN2CC3CCC123,-2.82523
CCC(CC#CC)C#C,-3.29077
O=C1NCC2=C1NC=N2,-2.377133
CC12CC1(O)C(=N)O2,-2.319606
N=C1CC(CCO1)C#N,-2.727348
CC12CC1OC2=O,-2.089137
OC1CC11CCC1O,-2.7004479999999997
OC1C(OC1=N)C#C,-2.103282
O=CC12CCC1C(=O)O2,-2.506501
C1C2CC=CC3CC12C3,-3.312651
C1C2CC3OC2OCC13,-2.990176
C1OC1C1COCCO1,-2.850983
C#CCNC1=CN=NN1,-2.351219
CCC12COC3C(O1)C23,-2.928511
CC(=N)OCCC(C)=O,-3.014121
CC1C2OC(=O)N(C)C12,-2.814983
CC(=O)C(CC#N)C#N,-2.540936
CN(CC#N)C(=O)C#N,-2.3431509999999998
O=CC1C2CC(C=O)C12,-2.754644
CN=C1OCC1OC=O,-2.50152
CCC(C)C1(C)CN1C,-3.72953
OCC1CCCNC1=O,-3.039865
COC1CCC1OC=N,-2.9532629999999997
CC1(CC1)C1CCCO1,-3.453091
N=C1NC2COC2C1=O,-2.405266
O=CC1C2C3CN2C13,-2.338618
OC12CC1OCC21CN1,-2.739789
CCC1=CC2CCC1C2,-3.5668480000000002
CC1CCCCC1O,-3.244968
C1CC(O1)C12CCC1O2,-2.9105
OC12CCC1CNC2=O,-2.828804
CCCCC(O)C(C)=O,-3.398843
CC(C)C1(C)CN=CO1,-3.300397
N#CCCC12CCC1N2,-2.954406
CC1C2CC1(O)C(=O)O2,-2.713733
CC12CN=COC1CN2,-2.877404
O=COC1CCC2OC12,-2.699892
C#CC1NC=NC11CC1,-2.734216
N#CC1=CCC2COC12,-2.68475
CC(C)C(C)C(=O)C=O,-3.197784
CC1OC(N)=NC1C=O,-2.641104
CC1(CC#N)CNC1=O,-2.730486
O=CCOC(=O)N1CC1,-2.506863
CC1CC(=O)N2CCC12,-3.098039
C#CCC1OCC2CC12,-3.017651
CCC(CO)OC,-2.676159
NC1=NC23CC(C2)C3O1,-2.633768
CCC1CNC(OC)=N1,-3.104279
NC1=[NH+][C-](C#N)C(=N)N1,-2.227707
CC1CN(CC=O)C1,-2.8078149999999997
O=C1CC2NC2CCN1,-2.902453
OC1=NC=C(C=N1)C#N,-2.184936
CCC1OCCC2CC12,-3.453561
COC(=O)C1=CCOC1,-2.7148
C1OC1C1OC2CCC12,-2.907192
CCC1OCOC1C=O,-2.890997
CC1(CC2CC2O)CO1,-3.134674
O=C1OC=C(O1)C#N,-1.7134969999999998
NC1=CC(=O)N2CCC12,-2.7165150000000002
C1C2C1C13OC4C1N2C34,-2.508613
CC(O)C1(O)C2COC12,-2.833436
OC1=C(CC#C)NN=N1,-2.273215
N#CCC1CCN=CO1,-2.720986
NC(=O)C12CN1CCC2,-2.916594
CN=CNC(N)=O,-2.063949
CC(C)C1C2CC(=O)C12,-3.253137
CC1(C)C(O)C1CC#N,-3.082188
NC1(CC#N)CC2OC12,-2.661056
O=C1C=CCC1C1CO1,-2.781428
C1NC1C1=CCCOC1,-3.045936
CC(=O)C(C)(C)CC=O,-3.205589
CC12CC1C1OC21CO,-2.897595
CCC1(C)C2C3CC3C12,-3.463575
CC1CC(C)(C)C(C)=C1,-3.774438
O=C1OCC2=C1NC=N2,-2.272763
CNC12C(N)C1OC2=N,-2.65191
CCC1(CC1)C1CCC1,-3.715925
C#CC12OC3C1OC23,-1.979582
OC1COC=NC11CC1,-2.787152
CCC1=CC(CO)=CO1,-2.999551
C#CC1CN2CC=CC12,-2.907974
CCC1=NOC(C)=N1,-2.465981
C1OC23CC4CN(C12)C34,-2.777414
C1C2C=CC3CCC3C12,-3.332758
CC1(C)COCCC=C1,-3.462087
CCOCC(C)OC=O,-3.098401
CCCCC1(CO1)C=O,-3.162719
CC1OC2C3CC1C23C,-3.238089
CC12OC1C1(C)CCC21,-3.2101100000000002
CCC1(O)C2CCC12,-2.985306
N#CC1OCCN=CO1,-2.4054539999999998
CC1CN(C)C(=O)C1=O,-2.84154
CN1C2CCC2CC1=O,-3.109938
COC1C(O)C1OC=O,-2.573807
CC1C2CC1(C#C)C2O,-2.982235
OCCCC1C(O)C1O,-3.058015
CCC12NC1CC2=NO,-2.8045
CCCC1(CN1C)C#C,-3.29009
COC(=O)C=O,-1.588177
OC1=NC=NC(=O)C=N1,-2.054944
CC12CN1C(C=O)C2O,-2.754013
OC1CCCC=CCC1,-3.468374
C#CC1N=COC1C#N,-2.271852
C(C1C2CC1C2)N1CC1,-3.266496
NC1=NNC=C1C1CC1,-2.7943629999999997
O=C1CC2OC2C1=O,-2.055763
COC1=NC(=CN1)C#C,-2.488515
COC12CC1CCC2,-3.004474
O=COCC12CCC1N2,-2.7643050000000002
CC1C2C3C1NC23C#N,-2.72227
CC(NC=O)(C=O)C=O,-2.5480650000000002
CCC(CC)C(=O)NC,-3.506774
OC1(CC1C=O)C1CO1,-2.655488
CC12CC3=CCC(O1)C23,-3.008142
O1CC23COC2CC13,-2.460317
CC1(CC1CO)C1CC1,-3.423424
CC12C3OC3C1OC2=N,-2.533718
NC(CNC1CC1)C#N,-2.965049
CC1OC1CNC(C)=O,-3.000242
CC12C3C4C3C1(O)CN24,-2.792873
CC12CCC(=NO)C1N2,-2.848369
CC12CCC1CC2C#C,-3.291022
CCOC1=NOC(=O)N1,-2.335948
CC1=COC(C=O)=N1,-2.18925
O=C1NC2C3CN1C23,-2.228738
O=C(CC#N)C1CC1,-2.452341
CN1C2CC(CC#N)C12,-2.935594
CC1(O)CNC(=O)NC1,-2.8625309999999997
CC(O)C(O)C(C)CO,-3.287158
O=CC1CC(C=O)C=C1,-2.8014859999999997
CCC(=O)C(O)C#N,-2.378969
CC1OC(=N)C1(C)C,-2.845368
OC1C2C3C4C3C2C14,-2.549079
CC1C2C3C(O)C2C13C,-3.195596
CCCC(O)(CC)CC,-3.867921
CC(=O)C1(O)CC2NC12,-2.764335
CC1C2OC1C2(O)CO,-2.821332
O=C1ON=C(O1)C1CN1,-2.104584
CC(C#N)C#CCC=O,-2.667976
COCC1(CN1)C=O,-2.510577
CN1CC1C(C)(O)C#C,-3.000226
OCC1=C(NC=C1)C=O,-2.636842
O=CNCC1CN=CO1,-2.6407
CN1C(=O)ON=C1CO,-2.3362629999999998
NC(=O)C1C2OC2C1O,-2.498658
COC1CC=C(CO)C1,-3.168258
NC1CC(=N)OC1=O,-2.214674
O=CC12CCC(O1)C=C2,-2.786758
CC(C=O)C#CC1CO1,-2.722087
CCC12CC1C(=O)O2,-2.534756
C#CC1CC(C1)C#C,-2.626001
NC(=[NH2+])C1=NC(O)=N[N-]1,-2.172498
OC12CCC1(O)C1OC21,-2.647483
O=C1C2CCC2C11CC1,-3.035165
CC1CC=C2CCC2O1,-3.24551
CC1(C)COC(=N)C1,-2.863922
CC(O)(CCO)CC#C,-3.144446
CCC(O)(C#N)C(C)C,-3.299141
OC1COCC2NC2C1,-2.961853
OC1CCC2(CC12)C#N,-2.8988
CCN(C(C)C)C(N)=O,-3.327973
CCC1(COC1=O)NC,-3.00171
CNC1=NON=C1C,-2.2198539999999998
C1CN1C1=COC=C1,-2.412833
CC(C#N)C1=CC=CO1,-2.719127
CC(O)C1=NC=NC=N1,-2.555761
NC1=CC(CC#N)=NO1,-2.319177
O=COC(CC#N)C#N,-2.245159
CC12OCC3C1C(O)C23,-2.939514
CCC1NC1CNC=O,-3.087527
CC12CC=CC3C1OC23,-3.011396
C1CC2=CC3CC(O3)C12,-3.020211
CCC1(O)CC1OC=O,-2.8903600000000003
CCC(C)(O)CNC=O,-3.223161
C(N1CC1)C1=CC=NN1,-2.771233
N#CC12CC1C1CC2O1,-2.643053
OCCC(=O)CN1CC1,-2.9608049999999997
CC1OCC1C(O)C=O,-2.876589
CC(=O)OC1=COC=C1,-2.5342279999999997
CC(O)C1(CCN1)C#N,-2.883738
C1CC2OC(C=C2)C=C1,-3.069416
CC1CCC=C1CC=O,-3.285748
CC1CCCOC=N1,-2.837496
CC12C3C1C(O)C2C3O,-2.926669
CC1CC11CCC(=O)N1,-3.10852
C1OC2C3OC4CC12C34,-2.687618
CCC12CC(C)(C)C1O2,-3.434465
CC1CC2C(CO1)N2C,-3.239993
CC(CC#CCO)=NO,-2.716655
CC12CC3C=CCC1C23,-3.333101
CC1CC1C1=CC=NN1,-2.982277
OC1CN2C1=CNC2=O,-2.4155800000000003
CCC1C2C(C)C2C1C,-3.710169
CC12CC(C1)CN1CC21,-3.329292
CC1=C(O)OC(=N)C=N1,-2.430095
CC1OC2C(O)CC12,-2.700643
CC12OCC1NC2C#C,-2.792424
O=C1C2OC3OCC2C13,-2.484363
COC1=C(C)OC(N)=N1,-2.631134
CCC1=CNC(O)=C1C,-3.113839
CC1=CC2=C(O1)C=NO2,-2.378476
CC12CC3C1N3C21CC1,-3.081127
CN(CC#N)C(=N)C=O,-2.513106
CC1=CC(=N)OC(F)=C1,-2.490538
O=C1OC2COC1CO2,-2.437383
COC(=N)N1CCC1=O,-2.624355
COC1=CC=NN1C=O,-2.4186389999999998
O=CC1CC2C3CC1C23,-3.050602
OC12CCC1C2(O)C#N,-2.571276
OCC(C=O)(C#N)C#N,-2.226453
CNC12CN3C1C(=O)C23,-2.59351
OCC1CC2CCC12,-2.982044
CC#CC1CC2OC2C1,-3.024364
ON=C1COC(=N)C1O,-2.289569
CC1CC(O)C(C=O)=C1,-3.005291
OCC(COC=N)C#N,-2.609002
COCCCC1CC1C,-3.625876
N#CCC1OCC1C#N,-2.500312
OC1CCN(C1)C=O,-2.579143
ON=C1CCC2CC1O2,-2.744271
CC#CC#CCC#N,-2.280693
C1CC2=C(C1)CCCC2,-3.586655
OC1C2C3OC1C=CC23,-2.778665
CC12CC(=O)CC1C2O,-2.996925
COC1=NCC(C)(C)N1,-3.110948
CNC1=NC(=O)OC=C1,-2.46273
CCC1(O)CC(C)C1,-3.215505
CC1(O)C(O)C1(O)C#C,-2.6330359999999997
CC(C)C1=C(N)C=NN1,-3.008067
NC1=NNC2=C1CCC2,-2.8162979999999997
CC1OC1C1CC1,-2.538833
C#CCC1=CNN=N1,-2.115332
OCC1OCC1OC=O,-2.592517
CCC1(O)CNC1=O,-2.570038
C#CC12C3OC4C(C14)C23,-2.569537
CN=C1NC(=N)C=NO1,-2.290774
N=C(NCC1CO1)C#N,-2.490387
C#CC12C3C4C1CC2N34,-2.645056
O=C1CC(C#C)C2CN12,-2.6472800000000003
CC12OC3C(CC13)C2O,-2.943695
OCC12C(O)C1OC2=O,-2.389055
CCC1(CC)CC1(C)O,-3.651732
O=CC12CC1OC(=O)N2,-2.341954
O=CC1OC(C=C1)C#C,-2.538448
C1C2CN3C4C3C2C14,-2.664866
CC1C2CN2C1C=O,-2.590888
N=CN1C(=N)CCC1=O,-2.553414
OC1C=CCCC2NC12,-3.05743
OCC(=O)C1(CO1)C#C,-2.437457
CC1C2OC2C1(O)C#N,-2.563083
CC1N2C3CCC2C13O,-3.034333
CN1C2CC1C(=O)C=C2,-2.862359
NC1=NOC(=N)C(=N)N1,-2.121781
CCOCC1CC1OC,-3.324236
CC1C(C)C1CC(C)=O,-3.4640459999999997
O=CC1C2NC(=O)C12,-2.141365
N#CC12COC(C1)OC2,-2.615875
CNC(=O)C1CC1(C)C,-3.297458
CC(C)(O)CC1COC1,-3.356076
NC12CCC1(O)C2C#N,-2.674583
CC1(O)C2C1C(O)C2O,-2.855321
FC1=NC(F)=NC(=N)N1,-1.822523
N#CC1CC2CC(C1)O2,-2.888533
O=C1CC=CNC(=O)N1,-2.48652
ON=C1C2CC3C2CC13,-2.802515
CC1CC1C1(C)CC1O,-3.425124
CN(C)C(=O)C(N)=O,-2.414711
CCC#CC1OCC1O,-2.915324
C1CCC2=CC=CN2C1,-3.212543
C1=CN2N=CN=CC2=N1,-2.242819
NC1=C2CCCC2=CN1,-3.01453
CC12C(CC1O)C2C#N,-2.868972
CC(=O)C12OC1C1CC21,-2.713742
CCCN=COC,-2.57175
CC1(O)C2CCC1C2O,-3.1714729999999998
CC1=CNC(=O)CC=C1,-2.927231
CN=C1OC2CC(C)C12,-3.050192
CC12CC1(C)C(=N)O2,-2.615665
CN1CCOCC1CO,-3.173458
COC1=NC=CC=N1,-2.293692
CCC1C2OC1(C)C2O,-3.117354
CC1=COC(O)=C1N,-2.369966
COC1(CC=CC1)C=O,-2.9791179999999997
CC1C2CC3(O)C2CC13,-3.236848
N#CCC1CCC2NC12,-2.988693
CC(O)CC1C2COC12,-3.124282
CN1C2C3CC2C(=O)C13,-2.831217
O=C1CC2OC12C1CO1,-2.43282
CC1=CN2N=COC2=N1,-2.321058
O=C1NCC2(CO2)C=C1,-2.609497
N#CC1CC2(COC2)N1,-2.6551739999999997
O=C1CC23CC12CCC3,-3.059633
CC(C)OC1CCCO1,-3.381822
CC(O)(C#C)C1(C)CO1,-2.923565
CC1C2(C)CC1(C)OC2,-3.455668
CC12C3CN1CC23CO,-3.000253
CCCC1OC1CC#C,-3.204222
COC1COC(C1)C#N,-2.7906940000000002
OCCCC12CC(C1)O2,-3.106217
CCC1C2C3CC2(O)C13,-3.192578
CC1=C(O)C=C(CO)O1,-2.711793
CN1CC(CC1=O)C=O,-2.8398849999999998
CC12CC3CC1OC2C3,-3.2782489999999997
COC1CC2(NC12)C#C,-2.77911
COCC1CNC(=O)C1,-3.020581
CC12CN1CC(=O)NC2,-2.900518
COC1CCCC(C)O1,-3.3835509999999998
CC1CC2(CO)CC1C2,-3.456862
CC1OCC=CCC1=O,-2.99195
CC1COC(=O)CC=C1,-3.012657
O=COC1C2COC12,-2.209054
NC1=NNC(=C1)N(=O)=O,-1.970501
OC(C=O)C12CC(C1)C2,-2.936589
NC(=[NH2+])OCC([O-])=O,-2.075691
CC1CC(C)C(C1)C#C,-3.536107
CC1(C)C2OCC3C2N13,-3.035071
CC1(COC=N1)C#N,-2.278655
CC1C2CCCC1C2O,-3.46166
O=C1CCN2CC2C1,-2.625524
NC1=CC(=O)C(N)=CN1,-2.562936
CC12CC1C(CO)CO2,-3.163171
O=C1OCC2(CC2)C1=O,-2.522922
OC12CC3C(C1)C3C2,-2.837583
CC1CC2CC(C2)C=C1,-3.542693
CC1=CN(CC#N)N=N1,-2.415159
OC1CCC2CC(C1)O2,-3.174114
CCC1=NNC(C)=C1,-2.7632149999999998
O=CN1CCC=CCC1,-3.10407
C1NC2C3CC12OC=N3,-2.584056
CCCC#CC(C)OC,-3.414396
CC1=NC2C3C2C(=O)N13,-2.479121
COCC1(CC1)C(C)O,-3.3481769999999997
OC1C2C3CCC2(O)C13,-2.948639
OCCN1N=NC=C1O,-2.407457
CC1COCOC(=N)C1,-2.996087
O=CC(C#C)C#N,-1.772184
CC(C)(C=O)C1CC1,-3.015798
N=C1N=CNC(=N1)C#C,-2.198245
CC1=C(CO)C=NN1,-2.467179
OC1C=CC2=C1N=CO2,-2.406491
CC12COC1C1CN21,-2.555006
CC1OC1C12CC(C1)C2,-3.190275
OC1=CN2C3CC3C2=C1,-2.635511
OCCC#C,-1.6590669999999998
CC12CC3OC1C2C3=O,-2.7893
CCOC(=O)C1CCN1,-2.994327
COC(=O)C#CCCO,-2.67811
OC1CC2C=CC1C=C2,-3.07886
CCCCC1=NC=NO1,-2.896626
CC1CC(O)CO1,-2.4976279999999997
COC12C(O)C1C1CC21,-2.873995
O=CC1=C2CCN2N=N1,-2.26748
N#CC12CC=CC1N2,-2.334514
CCC1C2OC(C)=NC12,-3.079132
O=COC1C2NC(=O)C12,-2.30549
OC12C3C4CC1CC2C34,-3.027764
NC1(CC2(CN2)C1)C#N,-2.762097
CC1=CC2CC1C2O,-2.7937469999999998
OC1C=CC23CCC12N3,-2.825541
CCC1=CC2OC2CC1,-3.259513
CCOCCCCC#N,-3.282473
CC1C2CCC22CCC12,-3.500976
C1C2OC3C4OC3C4C12,-2.69091
CC(C#C)C#CC1CC1,-3.0642
COCC1CC1CCO,-3.334426
CC1=NC=C2C=CCN12,-2.8252889999999997
O=CC12CC(C1)C21CO1,-2.704556
CC1C2N1C(C)C2=NO,-2.80383
CC(C#N)C1CCCC1,-3.399616
COC(CO)C1CN1,-2.694116
CC(C)N1C=NC(O)=C1,-2.931227
CC1OC(C)C1(C)C,-3.21397
CN1CC=CC1C#N,-2.538226
CNC1COC1=O,-2.108968
CC1(O)CC(C)(O)C1=O,-2.902525
CCC1OCC(=O)C1O,-2.907908
C#CC12CN1C1COC21,-2.5571349999999997
CCCC1CC2OC12C,-3.428484
OC12CC3C1NC23C#C,-2.557064
CNC1=CC(C)=C(O)O1,-2.804595
C1CC11CCC11COC1,-3.202438
CCCC1=CC=NC=C1,-3.216984
OC1CC2(CCC12)C=O,-2.956925
COC1C(O)C1CC#C,-2.898175
OCC1CC1(CO)C#N,-2.785413
CC1(C)CC(=O)C=C1,-2.860649
CCC12NC1CC2C#C,-3.086118
OC1C2CNC12C#N,-2.211495
CC1=CC2CCC1(C)O2,-3.279289
OC12CCC3(O)C1OC23,-2.64607
CCC(C)(O)C(=O)C#C,-2.95826
CCC12CNC(=O)C1O2,-2.814408
OCCC1CC1(O)C#C,-2.918602
FC(F)(F)CC#CC=O,-2.001262
CC(=O)CCCC#N,-2.673662
CC#CCC#CC#C,-2.414286
CC(=O)CC#CC1CO1,-2.730279
CC1CCC2CCC12,-3.310587
COCC1CC2(C)OC12,-3.122346
CC1=CCC(=N)OC1=O,-2.648598
CC1(C)OC1C#CC=O,-2.7320979999999997
FC1=COC(=O)C=N1,-1.756727
OC1(C#C)C2NC(=O)C12,-2.342423
OC(C#C)C1CC2NC12,-2.79033
NCC(=O)NC(=O)C#C,-2.408076
CN1CC(O)(CCO)C1,-3.156794
OC1=CN(CC#N)C=N1,-2.348785
CC1=C(CC2OC12)C#N,-2.690363
OCC1COCC(=O)C1,-2.904067
CC(C)CCCN1CC1,-3.724847
CC1C(O)C1C1COC1,-3.125871
C1CC(C1)=C1CC=CC1,-3.339251
COCC1(C)OCC1=O,-2.867158
CC1CC(=O)C(=O)N1C,-2.8435420000000002
CN=C1OC(C)C1C#C,-2.832993
CC12C3C(CN13)OC2=O,-2.586446
CC12CC(C=C1)C1CC21,-3.338195
N=CNC1=NON=C1,-1.836339
OC1C(C#N)C1C1CO1,-2.559118
OC1CC1(C#C)C#C,-2.331173
CC1(C)CCC(O)CC1,-3.692214
N#CC12CN3C1CCC23,-2.742537
C1CC1C1CCC2OC12,-3.239604
CC1=NNN=CC1=N,-2.145074
CC12C3CCC1=CCC23,-3.31907
CC1CC2(CC2)C11CO1,-3.210045
CC(=O)C1=NON=C1,-1.938294
CN1C(C#C)C1(C)C#N,-2.72398
CC1(CC2CC1C2)C#N,-3.17979
CNC(C#C)(C#N)C#N,-2.351514
C1CC1NC1=NOC=C1,-2.654397
CC(=O)C(O)C#CCO,-2.668496
C1C2C3C1C21OCOC31,-2.664271
OC1=COC(=O)C=N1,-1.899864
CC1(CC2CC2)CCC1,-3.718759
N=C1OCC=C2CCC12,-2.869573
O=CCC12CC1CC2=O,-2.772846
O=C1OC2CCC2O1,-2.2859629999999997
CC1(C)C2N3CC2(O)C13,-2.991323
COC1CC(=O)CO1,-2.461332
C1C2NC2C11CCCC1,-3.329538
O=CN1C=CC=C1C=O,-2.449172
OC1CCC2NC12C#C,-2.832709
CC1C2CN2C11CC1O,-3.008491
CC12CC1C1OCC2O1,-2.961562
O=N(=O)C1=NC=NN=N1,-1.521522
COC1CC(C1)C=O,-2.712936
CC1CCN=C(N1)C#N,-2.820323
C1C2CCC3OCC1C23,-3.268331
C#CC1=C(N=CO1)C#N,-2.098641
CC1(NCC11CC1)C#N,-2.954485
CCOCC(=O)CO,-2.6337539999999997
NC1=CC2=C(ON=C2)O1,-2.188883
CC(=O)C1(C)OCCO1,-2.908906
CC1OC(C)C(O1)C#N,-2.813975
C1C2NC2C2=C1NC=N2,-2.600673
CCOC1CC2OC12,-2.675026
OC12COC11CCC1C2,-2.925284
CC12CC1NC(C=O)=N2,-2.69957
CC(C#C)C12CN(C1)C2,-3.052736
OCCOC=NCCO,-2.883809
CCC(CC1CC1)=NO,-3.221085
N#CCC12CC(C1)C2,-2.693327
CC(=O)CC12CC(C1)O2,-2.929315
C1CC11CCCC11CC1,-3.529868
O=C1C=C2CC3C2N13,-2.134966
CC1=NCC(OC=N)O1,-2.627789
CC1OCC=CC1CO,-3.176373
NC1=NNC=C1N1CC1,-2.582966
CC12OCC3C(CO1)C23,-2.982608
N#CC1=CC2CC3C2C13,-2.754811
CC(O)C(O)C1(C)CO1,-3.071404
CCC1C2C1C1(C)CN21,-3.277071
CN1C=CC(C#C)=C1N,-2.77563
CC#CC(O)CCC=O,-2.953845
